age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,nursery_no,nursery_yes,higher_no,higher_yes,internet_no,internet_yes,romantic_no,romantic_yes,class_math,class_por,G3
17,2,2,1,2,1,3,3,1,1,2,4,0,9,8,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,0
15,4,4,1,1,0,5,4,2,1,1,5,0,12,15,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,15
15,4,1,1,2,0,5,3,4,1,2,2,0,12,13,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,14
18,3,2,1,2,0,3,1,2,1,2,1,4,10,13,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,13
17,1,1,1,2,0,4,4,3,2,4,5,4,8,9,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,9
16,2,2,2,2,0,3,3,3,1,2,3,16,11,11,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,10
16,1,3,1,1,1,5,3,3,1,4,2,2,9,8,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,8
17,4,3,1,2,0,3,2,3,1,2,3,0,14,12,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,12
15,4,4,1,2,0,4,3,3,1,1,5,2,19,18,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,18
16,2,3,1,2,0,4,3,3,1,1,2,10,11,12,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,13
18,3,4,2,2,0,4,2,5,3,4,1,13,17,17,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,17
18,1,2,1,2,1,3,4,4,2,3,5,9,9,8,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,8
17,2,2,2,2,0,5,3,2,1,1,1,0,15,17,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,17
18,2,2,1,4,0,4,5,5,2,4,5,0,11,11,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,12
16,1,2,1,2,0,4,4,5,1,3,3,0,8,9,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,9
16,4,4,1,2,0,4,4,2,1,1,3,0,14,14,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,14
19,1,1,1,2,1,4,4,3,1,3,3,18,12,10,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,10
18,2,2,1,2,0,4,4,4,2,4,5,10,12,11,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,11
17,4,4,1,1,0,5,2,3,1,2,5,4,13,13,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,14
17,2,2,1,2,0,4,2,2,1,1,3,4,14,13,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,13
16,4,3,1,1,0,3,1,3,1,3,5,4,8,10,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,10
15,4,4,2,1,0,4,3,2,1,1,5,0,16,16,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,15
18,3,2,1,3,0,5,4,3,2,3,1,7,13,13,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,14
17,2,2,2,2,0,4,4,4,2,3,5,6,12,12,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,12
17,3,3,1,2,0,5,3,3,1,1,5,0,12,12,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,13
18,2,2,2,3,0,4,2,1,1,1,4,5,14,14,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,15
16,3,1,1,2,3,2,3,3,2,2,4,5,7,7,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,7
19,0,1,1,2,3,3,4,2,1,1,5,2,7,8,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,9
17,3,2,1,2,0,5,3,4,1,3,3,2,17,18,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,17
17,2,4,1,2,0,4,3,2,1,1,5,0,14,15,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,15
17,3,1,1,3,0,3,4,3,2,3,5,1,12,14,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,True,False,15
18,2,2,1,2,0,4,3,3,1,1,2,0,10,9,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,12
16,2,1,1,1,0,5,4,3,1,1,5,2,10,8,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,8
16,2,2,2,2,0,4,1,2,2,2,5,0,12,13,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,13
19,3,3,1,2,0,4,3,5,3,3,5,16,11,12,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,12
17,3,1,1,3,0,3,4,3,2,3,5,0,17,18,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,17
17,2,1,1,1,0,5,4,5,1,2,5,22,9,7,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,6
18,4,4,1,2,0,5,4,3,3,4,2,1,13,14,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,14
15,4,4,1,2,1,4,4,4,1,1,3,2,7,7,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,7
17,3,2,2,2,0,4,1,2,2,2,1,0,13,14,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,13
17,4,4,1,2,0,4,4,4,1,3,5,0,13,11,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,10
17,2,2,1,3,0,3,3,2,2,2,3,0,11,11,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,10
16,1,2,1,1,0,3,3,3,1,2,3,2,11,12,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,11
17,3,2,1,1,3,5,5,5,2,4,5,16,6,5,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,5
15,1,1,3,1,1,5,5,5,1,1,1,2,8,9,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,9
15,4,2,2,1,1,5,5,5,3,4,5,6,11,11,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,10
